event_id,customer_id,product_id,event_type,event_ts,session_id,platform
96990,4429,1891,add_to_cart,2024-08-28 00:00:00,sess_0009699,iOS App
96991,3396,1821,add_to_cart,2024-04-16 00:00:00,sess_0009700,Android App
96992,2968,1036,add_to_cart,2023-06-24 00:00:00,sess_0009700,Web
96993,3603,1487,add_to_cart,2023-12-23 00:00:00,sess_0009700,Mobile Web
96994,4377,1669,view,2024-05-20 00:00:00,sess_0009700,Web
96995,282,1655,view,2024-09-12 00:00:00,sess_0009700,Mobile Web
96996,2580,767,add_to_cart,2023-05-18 00:00:00,sess_0009700,Android App
96997,4332,1559,checkout,2023-12-16 00:00:00,sess_0009700,Web
96998,2184,1033,checkout,2024-06-28 00:00:00,sess_0009700,Mobile Web
96999,2574,1518,purchase,2024-11-02 00:00:00,sess_0009700,Android App
97000,2305,1320,view,2023-06-03 00:00:00,sess_0009700,iOS App
97001,2627,530,add_to_cart,2023-07-29 00:00:00,sess_0009701,iOS App
97002,3133,481,view,2023-09-09 00:00:00,sess_0009701,Web
97003,954,825,view,2023-08-21 00:00:00,sess_0009701,Mobile Web
97004,3206,1953,checkout,2023-03-28 00:00:00,sess_0009701,iOS App
97005,3079,842,checkout,2023-05-07 00:00:00,sess_0009701,Mobile Web
97006,361,1594,view,2024-09-02 00:00:00,sess_0009701,Web
97007,849,1885,remove_from_cart,2024-08-26 00:00:00,sess_0009701,iOS App
97008,3380,621,view,2024-02-15 00:00:00,sess_0009701,Web
97009,4439,1528,checkout,2024-08-12 00:00:00,sess_0009701,iOS App
97010,1738,1027,view,2024-04-14 00:00:00,sess_0009701,iOS App
97011,4262,1999,view,2024-07-07 00:00:00,sess_0009702,Mobile Web
97012,4675,593,view,2024-05-21 00:00:00,sess_0009702,iOS App
97013,4207,1835,view,2024-04-27 00:00:00,sess_0009702,Web
97014,3740,168,view,2023-01-05 00:00:00,sess_0009702,iOS App
97015,1910,261,checkout,2023-06-05 00:00:00,sess_0009702,Mobile Web
97016,2210,294,view,2023-03-06 00:00:00,sess_0009702,Android App
97017,1568,1765,view,2024-08-24 00:00:00,sess_0009702,Android App
97018,1282,178,add_to_cart,2024-12-29 00:00:00,sess_0009702,iOS App
97019,1172,412,checkout,2024-03-27 00:00:00,sess_0009702,Android App
97020,3417,1730,checkout,2024-10-19 00:00:00,sess_0009702,Mobile Web
97021,152,501,add_to_cart,2024-03-25 00:00:00,sess_0009703,Android App
97022,3540,862,add_to_cart,2023-10-18 00:00:00,sess_0009703,iOS App
97023,4869,1861,view,2024-07-17 00:00:00,sess_0009703,Web
97024,1042,1459,view,2024-10-19 00:00:00,sess_0009703,Mobile Web
97025,4476,1739,checkout,2023-06-14 00:00:00,sess_0009703,Mobile Web
97026,337,179,purchase,2023-01-09 00:00:00,sess_0009703,Web
97027,3355,69,view,2023-09-18 00:00:00,sess_0009703,Web
97028,1242,1848,purchase,2023-10-30 00:00:00,sess_0009703,Android App
97029,3086,1092,add_to_cart,2024-09-03 00:00:00,sess_0009703,Android App
97030,1447,371,view,2023-08-26 00:00:00,sess_0009703,Android App
97031,1699,835,add_to_cart,2024-03-06 00:00:00,sess_0009704,Mobile Web
97032,4470,1790,checkout,2024-01-27 00:00:00,sess_0009704,iOS App
97033,2315,1222,view,2023-02-26 00:00:00,sess_0009704,iOS App
97034,3361,1351,add_to_cart,2024-12-19 00:00:00,sess_0009704,iOS App
97035,993,676,purchase,2024-02-05 00:00:00,sess_0009704,Web
97036,3231,1353,view,2024-08-07 00:00:00,sess_0009704,iOS App
97037,3196,1545,view,2023-12-16 00:00:00,sess_0009704,Mobile Web
97038,3509,1524,remove_from_cart,2023-03-25 00:00:00,sess_0009704,Web
97039,2171,1372,checkout,2024-06-23 00:00:00,sess_0009704,iOS App
97040,1533,1389,view,2024-10-23 00:00:00,sess_0009704,Web
97041,3972,465,view,2023-11-16 00:00:00,sess_0009705,Mobile Web
97042,1448,399,view,2023-11-23 00:00:00,sess_0009705,iOS App
97043,2105,1062,checkout,2024-06-25 00:00:00,sess_0009705,Mobile Web
97044,2412,985,add_to_cart,2023-10-24 00:00:00,sess_0009705,Web
97045,284,1020,checkout,2024-12-09 00:00:00,sess_0009705,iOS App
97046,1285,1428,view,2024-05-13 00:00:00,sess_0009705,Mobile Web
97047,4410,1257,add_to_cart,2024-02-25 00:00:00,sess_0009705,Android App
97048,2510,1547,view,2023-07-06 00:00:00,sess_0009705,iOS App
97049,376,1001,view,2023-06-01 00:00:00,sess_0009705,iOS App
97050,647,11,view,2023-05-29 00:00:00,sess_0009705,Web
97051,1030,1190,remove_from_cart,2023-05-20 00:00:00,sess_0009706,iOS App
97052,4719,534,purchase,2023-08-10 00:00:00,sess_0009706,Android App
97053,3062,539,view,2023-05-29 00:00:00,sess_0009706,Android App
97054,2119,645,add_to_cart,2024-09-15 00:00:00,sess_0009706,iOS App
97055,94,1776,checkout,2023-05-15 00:00:00,sess_0009706,Android App
97056,2078,1183,view,2024-03-08 00:00:00,sess_0009706,iOS App
97057,813,299,view,2024-12-31 00:00:00,sess_0009706,iOS App
97058,4068,1698,view,2023-12-01 00:00:00,sess_0009706,Mobile Web
97059,3923,830,add_to_cart,2023-01-16 00:00:00,sess_0009706,Web
97060,444,1442,remove_from_cart,2024-12-03 00:00:00,sess_0009706,Android App
97061,2461,1447,view,2023-05-25 00:00:00,sess_0009707,iOS App
97062,2870,1382,purchase,2023-04-21 00:00:00,sess_0009707,Android App
97063,2074,74,add_to_cart,2023-02-26 00:00:00,sess_0009707,Web
97064,2204,1621,checkout,2023-01-22 00:00:00,sess_0009707,Android App
97065,1544,1796,view,2023-05-18 00:00:00,sess_0009707,Web
97066,3326,1469,view,2023-04-15 00:00:00,sess_0009707,Web
97067,2309,551,view,2023-10-07 00:00:00,sess_0009707,iOS App
97068,4458,637,add_to_cart,2024-11-07 00:00:00,sess_0009707,iOS App
97069,4804,1109,view,2024-05-12 00:00:00,sess_0009707,Mobile Web
97070,2179,809,add_to_cart,2023-06-06 00:00:00,sess_0009707,Mobile Web
97071,3310,1641,view,2023-03-02 00:00:00,sess_0009708,Web
97072,3632,1052,add_to_cart,2023-11-28 00:00:00,sess_0009708,iOS App
97073,4488,412,add_to_cart,2023-07-12 00:00:00,sess_0009708,iOS App
97074,991,1216,view,2023-04-14 00:00:00,sess_0009708,Android App
97075,516,1723,purchase,2023-10-07 00:00:00,sess_0009708,Android App
97076,455,1627,add_to_cart,2024-07-27 00:00:00,sess_0009708,iOS App
97077,2616,318,view,2024-10-24 00:00:00,sess_0009708,Web
97078,94,1194,add_to_cart,2023-05-30 00:00:00,sess_0009708,Android App
97079,2148,951,view,2024-11-17 00:00:00,sess_0009708,iOS App
97080,4701,1422,remove_from_cart,2024-07-13 00:00:00,sess_0009708,Mobile Web
97081,2045,227,view,2024-04-11 00:00:00,sess_0009709,Web
97082,2109,292,view,2023-12-25 00:00:00,sess_0009709,Mobile Web
97083,1667,681,add_to_cart,2024-12-18 00:00:00,sess_0009709,Mobile Web
97084,4956,1047,checkout,2023-08-03 00:00:00,sess_0009709,Android App
97085,3560,1294,view,2023-05-11 00:00:00,sess_0009709,iOS App
97086,1728,1152,view,2023-01-18 00:00:00,sess_0009709,Web
97087,1661,778,view,2023-10-30 00:00:00,sess_0009709,Web
97088,927,1374,add_to_cart,2024-01-19 00:00:00,sess_0009709,iOS App
97089,353,1280,view,2024-06-19 00:00:00,sess_0009709,iOS App
97090,3728,1314,view,2024-11-21 00:00:00,sess_0009709,iOS App
97091,4949,1714,view,2023-04-18 00:00:00,sess_0009710,Web
97092,1832,1093,add_to_cart,2024-10-06 00:00:00,sess_0009710,Web
97093,4719,850,checkout,2024-05-24 00:00:00,sess_0009710,Web
97094,3138,1384,view,2024-04-09 00:00:00,sess_0009710,Web
97095,2767,1215,remove_from_cart,2023-03-04 00:00:00,sess_0009710,Mobile Web
97096,3748,821,purchase,2023-04-08 00:00:00,sess_0009710,iOS App
97097,141,1737,view,2023-10-22 00:00:00,sess_0009710,Web
97098,3925,1942,view,2023-08-13 00:00:00,sess_0009710,Android App
97099,101,516,purchase,2024-07-12 00:00:00,sess_0009710,Android App
97100,2816,1628,view,2023-06-08 00:00:00,sess_0009710,Web
97101,305,1458,view,2024-07-01 00:00:00,sess_0009711,Android App
97102,2323,275,view,2024-09-13 00:00:00,sess_0009711,Android App
97103,2930,1800,checkout,2023-07-13 00:00:00,sess_0009711,Android App
97104,2446,681,add_to_cart,2023-07-20 00:00:00,sess_0009711,Android App
97105,613,490,checkout,2024-09-20 00:00:00,sess_0009711,Mobile Web
97106,368,1120,view,2024-01-11 00:00:00,sess_0009711,Android App
97107,1858,1194,add_to_cart,2024-01-04 00:00:00,sess_0009711,Web
97108,2825,1565,view,2023-02-05 00:00:00,sess_0009711,iOS App
97109,696,1562,purchase,2023-11-19 00:00:00,sess_0009711,iOS App
97110,4990,236,checkout,2024-08-09 00:00:00,sess_0009711,Mobile Web
97111,4491,646,view,2023-04-12 00:00:00,sess_0009712,Mobile Web
97112,59,1126,view,2023-10-26 00:00:00,sess_0009712,Android App
97113,3015,1986,view,2023-02-18 00:00:00,sess_0009712,iOS App
97114,1288,1547,remove_from_cart,2024-06-23 00:00:00,sess_0009712,Mobile Web
97115,1819,84,remove_from_cart,2024-07-20 00:00:00,sess_0009712,Android App
97116,3425,89,checkout,2023-09-30 00:00:00,sess_0009712,Mobile Web
97117,2458,1267,add_to_cart,2024-11-17 00:00:00,sess_0009712,iOS App
97118,767,648,add_to_cart,2023-02-15 00:00:00,sess_0009712,Android App
97119,3734,1183,add_to_cart,2023-01-29 00:00:00,sess_0009712,iOS App
97120,1946,1386,checkout,2024-12-03 00:00:00,sess_0009712,iOS App
97121,3825,235,view,2024-02-14 00:00:00,sess_0009713,Web
97122,330,474,add_to_cart,2024-08-05 00:00:00,sess_0009713,Mobile Web
97123,1510,1534,add_to_cart,2023-02-02 00:00:00,sess_0009713,Mobile Web
97124,4303,830,view,2023-06-28 00:00:00,sess_0009713,Web
97125,3826,1044,remove_from_cart,2023-05-29 00:00:00,sess_0009713,Mobile Web
97126,2162,1644,checkout,2023-09-09 00:00:00,sess_0009713,Web
97127,4622,454,view,2023-08-27 00:00:00,sess_0009713,Mobile Web
97128,984,294,view,2024-01-05 00:00:00,sess_0009713,Mobile Web
97129,3220,1198,view,2023-05-27 00:00:00,sess_0009713,Web
97130,1717,50,checkout,2023-11-03 00:00:00,sess_0009713,iOS App
97131,3332,231,add_to_cart,2024-10-31 00:00:00,sess_0009714,iOS App
97132,2918,1719,view,2023-12-10 00:00:00,sess_0009714,Mobile Web
97133,501,926,view,2024-10-27 00:00:00,sess_0009714,Android App
97134,3254,1737,view,2024-06-22 00:00:00,sess_0009714,iOS App
97135,565,1523,view,2024-10-24 00:00:00,sess_0009714,Android App
97136,2246,1103,view,2024-10-31 00:00:00,sess_0009714,Web
97137,1402,1336,view,2023-10-10 00:00:00,sess_0009714,iOS App
97138,2732,1755,purchase,2024-01-30 00:00:00,sess_0009714,Web
97139,42,1092,view,2024-11-23 00:00:00,sess_0009714,Android App
97140,2207,1776,view,2023-09-13 00:00:00,sess_0009714,Android App
97141,4206,1458,view,2023-06-26 00:00:00,sess_0009715,iOS App
97142,4865,1256,add_to_cart,2023-10-19 00:00:00,sess_0009715,iOS App
97143,1216,903,view,2024-12-27 00:00:00,sess_0009715,Mobile Web
97144,1356,114,remove_from_cart,2023-08-24 00:00:00,sess_0009715,Mobile Web
97145,116,1592,view,2024-03-09 00:00:00,sess_0009715,Web
97146,243,444,add_to_cart,2023-01-04 00:00:00,sess_0009715,Web
97147,4362,1762,view,2023-08-18 00:00:00,sess_0009715,Web
97148,958,1400,add_to_cart,2024-01-09 00:00:00,sess_0009715,iOS App
97149,1170,216,view,2023-02-20 00:00:00,sess_0009715,Web
97150,747,1857,purchase,2024-03-14 00:00:00,sess_0009715,Android App
97151,3815,1496,add_to_cart,2024-06-19 00:00:00,sess_0009716,iOS App
97152,3061,1458,add_to_cart,2024-08-12 00:00:00,sess_0009716,Mobile Web
97153,81,1225,view,2024-06-29 00:00:00,sess_0009716,Web
97154,3371,824,view,2024-01-22 00:00:00,sess_0009716,Android App
97155,1023,1246,view,2023-08-15 00:00:00,sess_0009716,iOS App
97156,468,1933,view,2023-07-04 00:00:00,sess_0009716,Mobile Web
97157,1291,1031,add_to_cart,2024-11-24 00:00:00,sess_0009716,Android App
97158,934,1014,view,2023-06-17 00:00:00,sess_0009716,iOS App
97159,3266,69,checkout,2024-01-07 00:00:00,sess_0009716,iOS App
97160,4654,574,view,2023-05-04 00:00:00,sess_0009716,iOS App
97161,2341,334,view,2023-09-16 00:00:00,sess_0009717,iOS App
97162,3384,855,view,2024-06-15 00:00:00,sess_0009717,Mobile Web
97163,542,1055,add_to_cart,2023-08-16 00:00:00,sess_0009717,Android App
97164,3161,1731,view,2024-03-17 00:00:00,sess_0009717,iOS App
97165,3584,1467,view,2024-05-01 00:00:00,sess_0009717,Web
97166,1759,247,add_to_cart,2023-05-17 00:00:00,sess_0009717,Android App
97167,4959,1113,checkout,2024-09-12 00:00:00,sess_0009717,iOS App
97168,1687,1444,checkout,2024-11-13 00:00:00,sess_0009717,Mobile Web
97169,3272,1910,view,2023-11-30 00:00:00,sess_0009717,Mobile Web
97170,361,826,view,2024-11-02 00:00:00,sess_0009717,Web
97171,546,58,view,2024-04-20 00:00:00,sess_0009718,Android App
97172,4959,35,view,2023-11-26 00:00:00,sess_0009718,Mobile Web
97173,3473,940,view,2023-12-17 00:00:00,sess_0009718,Mobile Web
97174,4950,547,view,2024-05-11 00:00:00,sess_0009718,Web
97175,4160,963,view,2023-01-14 00:00:00,sess_0009718,Mobile Web
97176,2189,1991,view,2024-05-14 00:00:00,sess_0009718,Web
97177,3289,1314,view,2024-03-22 00:00:00,sess_0009718,Mobile Web
97178,4479,1065,view,2024-06-03 00:00:00,sess_0009718,Mobile Web
97179,654,1299,purchase,2023-10-19 00:00:00,sess_0009718,iOS App
97180,810,803,view,2023-10-01 00:00:00,sess_0009718,Android App
97181,3287,703,view,2024-01-31 00:00:00,sess_0009719,Mobile Web
97182,1106,1159,checkout,2024-12-10 00:00:00,sess_0009719,Mobile Web
97183,4016,1421,view,2024-08-23 00:00:00,sess_0009719,Android App
97184,645,1343,view,2023-11-20 00:00:00,sess_0009719,Android App
97185,1914,176,view,2023-11-28 00:00:00,sess_0009719,Mobile Web
97186,1428,297,view,2024-02-06 00:00:00,sess_0009719,Android App
97187,1294,408,view,2023-09-10 00:00:00,sess_0009719,iOS App
97188,2323,1366,view,2023-01-27 00:00:00,sess_0009719,Web
97189,2902,122,remove_from_cart,2024-08-30 00:00:00,sess_0009719,iOS App
97190,2708,1920,checkout,2023-02-25 00:00:00,sess_0009719,Web
97191,4061,1842,add_to_cart,2023-03-21 00:00:00,sess_0009720,Mobile Web
97192,3732,20,checkout,2024-04-24 00:00:00,sess_0009720,Android App
97193,3579,1427,add_to_cart,2024-02-20 00:00:00,sess_0009720,Web
97194,3677,1973,purchase,2023-06-05 00:00:00,sess_0009720,iOS App
97195,3527,1240,view,2023-01-26 00:00:00,sess_0009720,Mobile Web
97196,27,1650,view,2024-11-21 00:00:00,sess_0009720,Android App
97197,2621,1504,view,2023-08-19 00:00:00,sess_0009720,Web
97198,4319,1715,add_to_cart,2023-11-03 00:00:00,sess_0009720,Android App
97199,3633,1036,view,2024-03-31 00:00:00,sess_0009720,Mobile Web
97200,4526,18,add_to_cart,2024-12-13 00:00:00,sess_0009720,Mobile Web
97201,3222,280,view,2024-09-30 00:00:00,sess_0009721,Android App
97202,1337,494,add_to_cart,2024-05-14 00:00:00,sess_0009721,Mobile Web
97203,4556,1483,view,2024-08-07 00:00:00,sess_0009721,Web
97204,4508,57,purchase,2023-06-10 00:00:00,sess_0009721,Android App
97205,3695,251,add_to_cart,2023-09-27 00:00:00,sess_0009721,Web
97206,3703,202,view,2023-11-04 00:00:00,sess_0009721,Mobile Web
97207,581,270,view,2023-01-31 00:00:00,sess_0009721,iOS App
97208,4070,1945,checkout,2023-01-18 00:00:00,sess_0009721,Mobile Web
97209,1681,1604,view,2023-04-03 00:00:00,sess_0009721,iOS App
97210,4352,496,checkout,2023-12-29 00:00:00,sess_0009721,iOS App
97211,4458,1154,view,2023-09-19 00:00:00,sess_0009722,iOS App
97212,3428,80,view,2024-07-09 00:00:00,sess_0009722,Android App
97213,350,921,add_to_cart,2023-10-31 00:00:00,sess_0009722,Android App
97214,3847,1244,view,2023-02-19 00:00:00,sess_0009722,Mobile Web
97215,2810,356,view,2024-08-26 00:00:00,sess_0009722,Mobile Web
97216,2294,1975,view,2023-04-03 00:00:00,sess_0009722,iOS App
97217,92,1946,remove_from_cart,2024-07-01 00:00:00,sess_0009722,Android App
97218,1727,592,checkout,2024-08-04 00:00:00,sess_0009722,iOS App
97219,1911,1260,view,2024-04-10 00:00:00,sess_0009722,Web
97220,4295,1724,add_to_cart,2023-06-13 00:00:00,sess_0009722,Web
97221,3181,66,view,2023-06-16 00:00:00,sess_0009723,Mobile Web
97222,806,813,view,2024-06-21 00:00:00,sess_0009723,Web
97223,4391,206,view,2024-08-02 00:00:00,sess_0009723,Android App
97224,1696,1329,checkout,2023-12-27 00:00:00,sess_0009723,Web
97225,2974,1704,view,2023-12-23 00:00:00,sess_0009723,iOS App
97226,4449,1535,add_to_cart,2024-12-17 00:00:00,sess_0009723,iOS App
97227,4926,717,view,2023-10-03 00:00:00,sess_0009723,Mobile Web
97228,4927,853,view,2023-11-09 00:00:00,sess_0009723,Web
97229,2336,1852,checkout,2023-10-12 00:00:00,sess_0009723,Web
97230,1146,316,view,2023-09-20 00:00:00,sess_0009723,Mobile Web
97231,3158,1334,view,2024-09-16 00:00:00,sess_0009724,iOS App
97232,3296,992,view,2023-01-16 00:00:00,sess_0009724,Web
97233,4894,1335,view,2024-05-11 00:00:00,sess_0009724,Mobile Web
97234,3160,1813,purchase,2024-10-26 00:00:00,sess_0009724,Android App
97235,3435,931,view,2024-10-11 00:00:00,sess_0009724,Mobile Web
97236,3629,1884,checkout,2023-03-15 00:00:00,sess_0009724,iOS App
97237,2899,592,view,2023-07-09 00:00:00,sess_0009724,Web
97238,2859,57,view,2023-12-26 00:00:00,sess_0009724,Android App
97239,1576,1221,view,2023-05-23 00:00:00,sess_0009724,iOS App
97240,2759,742,view,2023-02-09 00:00:00,sess_0009724,Web
97241,3618,618,purchase,2023-08-16 00:00:00,sess_0009725,Android App
97242,4802,546,add_to_cart,2024-05-05 00:00:00,sess_0009725,Mobile Web
97243,2428,439,view,2023-06-22 00:00:00,sess_0009725,Android App
97244,390,1696,view,2024-12-18 00:00:00,sess_0009725,iOS App
97245,3385,146,view,2023-10-09 00:00:00,sess_0009725,Android App
97246,773,847,purchase,2024-09-24 00:00:00,sess_0009725,Mobile Web
97247,3517,42,checkout,2024-08-23 00:00:00,sess_0009725,Web
97248,1986,580,view,2024-12-24 00:00:00,sess_0009725,Mobile Web
97249,729,1818,add_to_cart,2023-08-31 00:00:00,sess_0009725,Android App
97250,2228,488,view,2024-06-09 00:00:00,sess_0009725,Android App
97251,2663,162,checkout,2024-07-29 00:00:00,sess_0009726,Web
97252,2796,314,view,2023-02-01 00:00:00,sess_0009726,Android App
97253,3324,1494,add_to_cart,2023-03-08 00:00:00,sess_0009726,Android App
97254,3720,225,view,2023-07-03 00:00:00,sess_0009726,Android App
97255,1357,627,purchase,2023-11-20 00:00:00,sess_0009726,Android App
97256,1907,237,view,2024-10-07 00:00:00,sess_0009726,Mobile Web
97257,3689,940,view,2023-05-27 00:00:00,sess_0009726,Web
97258,4813,1719,view,2023-06-13 00:00:00,sess_0009726,Android App
97259,4386,596,add_to_cart,2023-02-23 00:00:00,sess_0009726,Android App
97260,3885,379,view,2024-10-02 00:00:00,sess_0009726,iOS App
97261,215,378,view,2024-03-22 00:00:00,sess_0009727,iOS App
97262,4517,1828,view,2023-02-13 00:00:00,sess_0009727,iOS App
97263,2900,55,add_to_cart,2023-01-15 00:00:00,sess_0009727,Android App
97264,1842,44,add_to_cart,2024-03-21 00:00:00,sess_0009727,Mobile Web
97265,1098,695,view,2023-04-01 00:00:00,sess_0009727,Mobile Web
97266,3024,17,view,2023-10-13 00:00:00,sess_0009727,Web
97267,1367,141,add_to_cart,2023-04-28 00:00:00,sess_0009727,iOS App
97268,4662,763,view,2024-03-09 00:00:00,sess_0009727,Mobile Web
97269,4694,810,add_to_cart,2023-10-23 00:00:00,sess_0009727,Web
97270,4050,640,view,2023-04-10 00:00:00,sess_0009727,Web
97271,2093,998,view,2024-10-12 00:00:00,sess_0009728,Web
97272,2125,1965,view,2023-12-04 00:00:00,sess_0009728,Android App
97273,166,61,add_to_cart,2024-06-25 00:00:00,sess_0009728,Web
97274,499,1512,view,2023-05-19 00:00:00,sess_0009728,Android App
97275,2589,767,view,2023-06-29 00:00:00,sess_0009728,iOS App
97276,1001,1551,view,2023-05-30 00:00:00,sess_0009728,Android App
97277,3172,170,view,2023-09-25 00:00:00,sess_0009728,Mobile Web
97278,2229,384,add_to_cart,2023-11-22 00:00:00,sess_0009728,Web
97279,2814,768,view,2023-08-28 00:00:00,sess_0009728,Android App
97280,4539,1189,view,2023-12-17 00:00:00,sess_0009728,Mobile Web
97281,4630,1399,view,2023-10-13 00:00:00,sess_0009729,Web
97282,238,68,add_to_cart,2024-11-08 00:00:00,sess_0009729,Web
97283,2840,641,view,2023-09-23 00:00:00,sess_0009729,Web
97284,3107,1236,view,2023-03-13 00:00:00,sess_0009729,Android App
97285,4512,342,add_to_cart,2024-06-10 00:00:00,sess_0009729,Android App
97286,3207,5,view,2023-09-19 00:00:00,sess_0009729,Android App
97287,2891,337,checkout,2024-09-15 00:00:00,sess_0009729,Mobile Web
97288,2792,1000,view,2024-04-16 00:00:00,sess_0009729,iOS App
97289,4041,1975,view,2024-01-04 00:00:00,sess_0009729,Mobile Web
97290,3054,1629,view,2024-09-15 00:00:00,sess_0009729,Web
97291,2703,1994,checkout,2024-07-23 00:00:00,sess_0009730,Web
97292,3793,1057,purchase,2024-04-26 00:00:00,sess_0009730,Android App
97293,3579,1094,add_to_cart,2023-09-10 00:00:00,sess_0009730,Mobile Web
97294,1669,951,checkout,2024-06-05 00:00:00,sess_0009730,iOS App
97295,3350,36,view,2024-05-30 00:00:00,sess_0009730,Android App
97296,3096,1960,remove_from_cart,2024-08-19 00:00:00,sess_0009730,iOS App
97297,2764,1463,view,2024-01-17 00:00:00,sess_0009730,Android App
97298,3352,1979,view,2024-10-21 00:00:00,sess_0009730,Mobile Web
97299,2367,463,remove_from_cart,2023-05-29 00:00:00,sess_0009730,Mobile Web
97300,3253,32,remove_from_cart,2024-10-18 00:00:00,sess_0009730,Web
97301,698,1179,view,2024-01-13 00:00:00,sess_0009731,Android App
97302,3316,151,view,2023-03-01 00:00:00,sess_0009731,iOS App
97303,3602,503,add_to_cart,2023-02-22 00:00:00,sess_0009731,iOS App
97304,555,824,checkout,2024-12-07 00:00:00,sess_0009731,Web
97305,1148,820,view,2024-03-15 00:00:00,sess_0009731,iOS App
97306,1651,1090,view,2024-02-01 00:00:00,sess_0009731,Android App
97307,3351,1820,view,2024-05-02 00:00:00,sess_0009731,Mobile Web
97308,514,1511,view,2023-01-05 00:00:00,sess_0009731,Mobile Web
97309,4738,471,checkout,2024-01-21 00:00:00,sess_0009731,Mobile Web
97310,2169,580,view,2023-12-22 00:00:00,sess_0009731,Web
97311,3726,706,view,2024-03-30 00:00:00,sess_0009732,Web
97312,1613,20,view,2024-12-15 00:00:00,sess_0009732,Web
97313,205,1164,add_to_cart,2024-09-21 00:00:00,sess_0009732,Android App
97314,4162,1185,view,2023-01-09 00:00:00,sess_0009732,Web
97315,3424,636,view,2024-11-28 00:00:00,sess_0009732,Web
97316,2094,662,view,2024-05-29 00:00:00,sess_0009732,Web
97317,2603,178,view,2023-11-24 00:00:00,sess_0009732,Web
97318,4322,1088,view,2023-10-31 00:00:00,sess_0009732,Android App
97319,139,449,view,2023-10-17 00:00:00,sess_0009732,iOS App
97320,3713,938,view,2024-04-14 00:00:00,sess_0009732,Mobile Web
97321,4743,660,purchase,2024-11-19 00:00:00,sess_0009733,iOS App
97322,3738,1274,view,2023-01-17 00:00:00,sess_0009733,Web
97323,3628,1832,view,2023-01-08 00:00:00,sess_0009733,Android App
97324,579,1269,purchase,2023-07-13 00:00:00,sess_0009733,Mobile Web
97325,3035,481,view,2023-04-20 00:00:00,sess_0009733,iOS App
97326,2908,600,view,2023-12-20 00:00:00,sess_0009733,Web
97327,3130,519,checkout,2024-11-22 00:00:00,sess_0009733,Android App
97328,2049,18,purchase,2024-10-02 00:00:00,sess_0009733,Android App
97329,4006,1935,add_to_cart,2023-03-03 00:00:00,sess_0009733,Mobile Web
97330,4355,270,view,2024-08-16 00:00:00,sess_0009733,Android App
97331,4962,114,view,2023-06-02 00:00:00,sess_0009734,Mobile Web
97332,1815,1971,view,2023-01-12 00:00:00,sess_0009734,Android App
97333,4965,138,view,2023-03-25 00:00:00,sess_0009734,Mobile Web
97334,1489,1512,view,2023-02-09 00:00:00,sess_0009734,Mobile Web
97335,2598,109,view,2024-02-05 00:00:00,sess_0009734,iOS App
97336,2645,1899,add_to_cart,2024-02-16 00:00:00,sess_0009734,Mobile Web
97337,3539,1099,purchase,2024-05-05 00:00:00,sess_0009734,Android App
97338,2656,1369,add_to_cart,2024-05-13 00:00:00,sess_0009734,Android App
97339,3435,1250,checkout,2024-08-12 00:00:00,sess_0009734,iOS App
97340,4814,1752,view,2024-11-04 00:00:00,sess_0009734,iOS App
97341,2219,1474,view,2024-08-04 00:00:00,sess_0009735,Android App
97342,3155,328,view,2023-07-01 00:00:00,sess_0009735,iOS App
97343,3412,433,view,2024-09-19 00:00:00,sess_0009735,iOS App
97344,202,693,checkout,2024-11-19 00:00:00,sess_0009735,iOS App
97345,242,773,remove_from_cart,2024-05-17 00:00:00,sess_0009735,Android App
97346,4274,1386,view,2023-05-09 00:00:00,sess_0009735,Android App
97347,3683,1067,view,2024-12-12 00:00:00,sess_0009735,Android App
97348,17,1356,add_to_cart,2024-05-01 00:00:00,sess_0009735,Mobile Web
97349,1996,1051,view,2023-07-03 00:00:00,sess_0009735,Web
97350,2438,1203,view,2024-04-05 00:00:00,sess_0009735,iOS App
97351,3107,1219,view,2024-10-17 00:00:00,sess_0009736,iOS App
97352,3679,1706,view,2023-06-22 00:00:00,sess_0009736,Android App
97353,2610,264,add_to_cart,2023-06-21 00:00:00,sess_0009736,iOS App
97354,1173,1709,view,2023-08-16 00:00:00,sess_0009736,Mobile Web
97355,2290,1999,checkout,2023-12-15 00:00:00,sess_0009736,iOS App
97356,4833,750,add_to_cart,2023-12-02 00:00:00,sess_0009736,Mobile Web
97357,3161,288,view,2024-01-20 00:00:00,sess_0009736,Android App
97358,396,912,view,2024-03-08 00:00:00,sess_0009736,Mobile Web
97359,1376,1268,view,2023-09-28 00:00:00,sess_0009736,Android App
97360,1812,336,view,2024-05-11 00:00:00,sess_0009736,Android App
97361,3599,1885,checkout,2024-10-25 00:00:00,sess_0009737,Android App
97362,6,711,view,2024-11-12 00:00:00,sess_0009737,Android App
97363,1274,473,remove_from_cart,2023-10-28 00:00:00,sess_0009737,Mobile Web
97364,1098,830,view,2023-03-06 00:00:00,sess_0009737,Mobile Web
97365,4279,1525,add_to_cart,2024-03-04 00:00:00,sess_0009737,iOS App
97366,474,689,view,2024-02-12 00:00:00,sess_0009737,Android App
97367,3918,333,add_to_cart,2023-05-21 00:00:00,sess_0009737,Mobile Web
97368,1197,1032,view,2024-06-29 00:00:00,sess_0009737,Web
97369,1773,1128,view,2023-05-29 00:00:00,sess_0009737,Android App
