inventory_id,product_id,seller_id,stock_date,units_available,units_sold,stockout_flag
23301,1440,190,2024-06-16,267,54,False
23302,889,190,2023-10-29,33,33,False
23303,889,190,2024-10-20,173,60,False
23304,889,190,2024-03-24,241,79,False
23305,889,190,2023-11-26,191,41,False
23306,889,190,2024-10-13,234,42,False
23307,889,190,2024-09-01,261,47,False
23308,889,190,2024-01-14,68,39,False
23309,889,190,2023-05-28,254,71,False
23310,1242,190,2024-06-02,14,12,False
23311,1242,190,2024-01-07,252,56,False
23312,1242,190,2024-11-03,260,25,False
23313,1242,190,2024-03-17,295,3,False
23314,1242,190,2024-03-31,256,52,False
23315,1242,190,2023-08-13,222,25,False
23316,1242,190,2024-02-11,133,19,False
23317,1242,190,2024-08-04,167,40,False
23318,1242,190,2023-12-31,294,40,False
23319,1987,190,2024-12-08,110,70,False
23320,1987,190,2023-06-11,190,20,False
23321,1987,190,2024-03-24,140,54,False
23322,1987,190,2024-03-10,252,55,False
23323,1987,190,2023-07-23,146,16,False
23324,1987,190,2023-02-26,44,36,False
23325,1987,190,2023-01-29,218,52,False
23326,1987,190,2024-05-26,202,32,False
23327,1987,190,2024-09-22,300,22,False
23328,1987,190,2023-10-15,185,30,False
23329,1566,190,2023-03-19,49,8,False
23330,1566,190,2023-05-21,1,0,False
23331,1566,190,2024-09-29,203,15,False
23332,1566,190,2023-01-01,80,75,False
23333,1566,190,2024-11-10,118,30,False
23334,1566,190,2024-07-07,103,35,False
23335,1566,190,2024-11-24,170,43,False
23336,1566,190,2024-10-06,151,1,False
23337,1566,190,2024-09-22,119,10,False
23338,1566,190,2024-10-20,207,18,False
23339,1196,190,2024-06-16,101,62,False
23340,1196,190,2024-09-15,256,18,False
23341,1196,190,2024-02-11,13,7,False
23342,1196,190,2023-07-09,25,25,False
23343,1196,190,2023-09-10,0,0,True
23344,177,190,2023-05-21,43,24,False
23345,177,190,2023-12-24,176,73,False
23346,177,190,2023-02-05,80,23,False
23347,177,190,2023-11-19,227,1,False
23348,177,190,2023-01-08,92,31,False
23349,177,190,2024-10-13,229,8,False
23350,1046,190,2023-04-30,165,63,False
23351,1046,190,2024-10-13,188,32,False
23352,1046,190,2023-10-08,281,80,False
23353,1046,190,2024-05-19,163,63,False
23354,1046,190,2023-07-30,98,24,False
23355,1046,190,2024-03-03,82,67,False
23356,1046,190,2023-11-19,37,37,False
23357,1046,190,2024-07-28,219,6,False
23358,1046,190,2024-07-14,223,9,False
23359,1046,190,2024-06-16,81,53,False
23360,1692,190,2023-01-29,291,18,False
23361,1692,190,2024-01-28,58,0,False
23362,1692,190,2023-07-02,36,17,False
23363,1692,190,2024-07-07,104,24,False
23364,1692,190,2024-07-21,66,41,False
23365,1692,190,2024-07-14,227,60,False
23366,1692,190,2024-03-10,245,20,False
23367,1692,190,2024-12-29,279,52,False
23368,1692,190,2024-07-28,142,8,False
23369,1692,190,2023-06-18,68,6,False
23370,1692,190,2024-10-27,259,56,False
23371,865,190,2023-11-12,221,77,False
23372,865,190,2024-04-28,153,77,False
23373,865,190,2023-05-07,99,19,False
23374,865,190,2023-11-19,296,42,False
23375,865,190,2024-08-04,3,0,False
23376,324,190,2024-07-28,69,34,False
23377,324,190,2023-01-29,263,30,False
23378,324,190,2024-02-18,279,55,False
23379,324,190,2024-04-21,39,9,False
23380,324,190,2024-01-21,256,53,False
23381,324,190,2024-01-07,200,47,False
23382,324,190,2023-04-30,165,7,False
23383,324,190,2023-05-21,196,4,False
23384,1979,190,2024-12-29,146,0,False
23385,1979,190,2024-11-10,59,21,False
23386,1979,190,2024-12-08,108,19,False
23387,1979,190,2023-12-24,107,11,False
23388,1979,190,2023-09-17,16,9,False
23389,180,190,2024-03-17,283,27,False
23390,180,190,2023-02-05,269,26,False
23391,180,190,2024-07-21,222,70,False
23392,180,190,2024-10-13,43,0,False
23393,180,190,2023-07-09,279,62,False
23394,180,190,2023-03-12,47,36,False
23395,1303,220,2023-04-30,99,45,False
23396,1303,220,2023-08-06,110,15,False
23397,1303,220,2024-10-27,0,0,True
23398,1303,220,2024-01-28,117,16,False
23399,1303,220,2023-07-23,201,20,False
23400,1303,220,2023-02-19,271,61,False
23401,1303,220,2023-06-11,232,31,False
23402,1303,220,2023-02-26,13,5,False
23403,1303,220,2023-10-15,180,57,False
23404,1303,220,2024-12-01,246,31,False
23405,1303,220,2024-11-03,139,32,False
23406,1891,220,2024-05-26,35,3,False
23407,1891,220,2024-06-02,27,14,False
23408,1891,220,2023-02-19,66,5,False
23409,1891,220,2024-01-07,33,10,False
23410,1891,220,2024-09-15,37,10,False
23411,1891,220,2024-09-29,203,34,False
23412,1891,220,2023-02-26,211,43,False
23413,603,220,2024-05-26,11,9,False
23414,603,220,2023-11-05,182,12,False
23415,603,220,2023-09-10,249,22,False
23416,603,220,2023-10-01,65,31,False
23417,603,220,2024-10-13,187,12,False
23418,603,220,2023-12-31,161,3,False
23419,603,220,2023-07-02,238,45,False
23420,603,220,2023-12-17,203,78,False
23421,603,220,2023-10-15,23,13,False
23422,603,220,2024-07-28,167,23,False
23423,603,220,2023-06-11,96,31,False
23424,603,220,2024-04-21,152,1,False
23425,1054,220,2023-05-28,155,59,False
23426,1054,220,2023-12-17,59,43,False
23427,1054,220,2024-09-15,288,42,False
23428,1054,220,2024-03-24,50,4,False
23429,1054,220,2024-09-22,260,23,False
23430,1054,220,2024-03-17,86,61,False
23431,1054,220,2024-07-14,111,30,False
23432,1935,220,2023-02-12,225,3,False
23433,1935,220,2023-04-02,41,24,False
23434,1935,220,2023-03-19,178,46,False
23435,1935,220,2023-03-12,210,64,False
23436,1935,220,2024-10-27,115,11,False
23437,1935,220,2023-10-29,64,47,False
23438,1935,220,2023-06-04,206,28,False
23439,1835,220,2024-09-15,74,37,False
23440,1835,220,2024-06-30,123,12,False
23441,1835,220,2024-04-14,261,68,False
23442,1835,220,2023-05-07,268,78,False
23443,1835,220,2024-11-10,74,42,False
23444,1835,220,2024-01-07,186,5,False
23445,1835,220,2024-10-13,144,20,False
23446,1835,220,2023-04-23,104,20,False
23447,1835,220,2024-07-07,252,27,False
23448,1835,220,2023-02-05,66,19,False
23449,1835,220,2024-03-17,255,22,False
23450,657,220,2023-02-26,30,23,False
23451,657,220,2023-03-26,253,79,False
23452,657,220,2024-10-06,156,20,False
23453,657,220,2024-04-28,149,57,False
23454,657,220,2024-03-10,33,25,False
23455,657,220,2024-12-22,2,1,False
23456,1843,220,2024-09-01,5,4,False
23457,1843,220,2024-12-29,131,35,False
23458,1843,220,2023-07-30,40,12,False
23459,1843,220,2024-09-08,184,8,False
23460,1843,220,2023-03-26,175,56,False
23461,1843,220,2023-11-26,229,47,False
23462,1843,220,2023-10-22,226,50,False
23463,1793,220,2023-01-08,72,15,False
23464,1793,220,2024-07-07,271,62,False
23465,1793,220,2023-01-15,141,65,False
23466,1793,220,2023-05-28,125,24,False
23467,1793,220,2023-04-09,216,42,False
23468,1793,220,2023-08-06,52,6,False
23469,1793,220,2023-02-26,135,34,False
23470,1793,220,2024-08-04,248,26,False
23471,1793,220,2023-02-12,235,0,False
23472,1793,220,2023-01-01,146,41,False
23473,1793,220,2023-03-26,116,66,False
23474,1158,220,2023-07-09,57,26,False
23475,1158,220,2023-09-10,145,18,False
23476,1158,220,2023-06-11,277,38,False
23477,1158,220,2023-12-31,85,29,False
23478,1158,220,2023-06-25,20,5,False
23479,1158,220,2024-05-12,107,80,False
23480,1158,220,2023-04-02,1,1,False
23481,1158,220,2024-03-03,265,1,False
23482,34,220,2023-09-03,67,2,False
23483,34,220,2024-09-22,16,13,False
23484,34,220,2024-01-14,298,39,False
23485,34,220,2024-08-25,88,69,False
23486,34,220,2023-07-30,261,16,False
23487,34,220,2024-10-06,290,24,False
23488,1408,220,2024-07-07,99,57,False
23489,1408,220,2023-09-10,50,25,False
23490,1408,220,2024-09-29,39,9,False
23491,1408,220,2023-05-07,22,0,False
23492,1408,220,2023-03-05,162,26,False
23493,1408,220,2024-03-24,265,80,False
23494,1408,220,2024-01-07,128,46,False
23495,1408,220,2024-01-14,195,23,False
23496,1408,220,2024-02-04,279,21,False
23497,1408,220,2023-06-11,173,58,False
23498,516,220,2023-09-10,204,5,False
23499,516,220,2023-08-20,134,33,False
23500,516,220,2024-01-07,250,0,False
23501,516,220,2024-05-12,15,9,False
23502,1123,220,2023-12-17,113,2,False
23503,1123,220,2024-02-25,194,40,False
23504,1123,220,2023-03-12,60,4,False
23505,1123,220,2023-01-22,114,11,False
23506,1123,220,2024-04-28,282,45,False
23507,1023,220,2024-04-28,115,46,False
23508,1023,220,2023-02-19,247,47,False
23509,1023,220,2023-06-04,268,33,False
23510,1023,220,2023-11-12,24,16,False
23511,1023,220,2024-01-21,282,57,False
23512,1023,220,2024-02-11,119,12,False
23513,1023,220,2023-08-27,0,0,True
23514,1465,220,2024-11-17,265,13,False
23515,1465,220,2023-12-24,184,39,False
23516,1465,220,2023-05-28,126,67,False
23517,1465,220,2024-11-10,260,3,False
23518,1465,220,2023-12-10,289,74,False
23519,1465,220,2023-04-02,164,37,False
23520,1465,220,2023-03-19,138,42,False
23521,1465,220,2023-02-05,14,13,False
23522,1465,220,2024-12-01,21,5,False
23523,1407,220,2023-02-12,128,69,False
23524,1407,220,2024-09-29,90,0,False
23525,1407,220,2023-06-25,290,32,False
23526,1407,220,2024-08-18,172,27,False
23527,1407,220,2023-04-09,189,80,False
23528,1458,220,2023-09-10,249,19,False
23529,1458,220,2023-02-26,210,25,False
23530,1458,220,2023-12-10,157,37,False
23531,1458,220,2024-01-14,226,19,False
23532,1458,220,2023-03-19,169,61,False
23533,1458,220,2024-04-28,246,54,False
23534,1458,220,2023-06-25,104,18,False
23535,1458,220,2023-12-31,55,35,False
23536,1458,220,2023-07-30,97,19,False
23537,1458,220,2024-02-25,184,47,False
23538,1458,220,2024-04-14,284,25,False
23539,1458,220,2024-01-28,30,21,False
23540,1091,220,2024-07-07,240,69,False
23541,1091,220,2023-05-14,271,56,False
23542,1091,220,2024-07-14,0,0,True
23543,1091,220,2024-05-19,72,51,False
23544,1091,220,2024-06-16,273,70,False
23545,1091,220,2024-03-10,16,16,False
23546,1091,220,2024-09-08,246,3,False
23547,1091,220,2024-08-04,262,42,False
23548,1091,220,2024-03-17,170,45,False
23549,1091,220,2024-04-21,254,74,False
23550,1527,220,2024-12-08,74,29,False
23551,1527,220,2023-03-05,155,37,False
23552,1527,220,2023-01-22,225,36,False
23553,1527,220,2023-06-25,78,78,False
23554,1527,220,2023-01-29,183,45,False
23555,1527,220,2023-10-01,254,55,False
23556,1527,220,2023-06-11,164,33,False
23557,1527,220,2023-08-20,227,69,False
23558,1527,220,2023-12-10,294,29,False
23559,1527,220,2024-04-28,248,72,False
23560,1876,220,2024-08-11,238,40,False
23561,1876,220,2023-06-18,32,0,False
23562,1876,220,2023-01-29,52,24,False
23563,1876,220,2023-01-08,216,42,False
23564,1876,220,2024-10-27,255,3,False
23565,1876,220,2023-01-22,230,37,False
23566,1876,220,2023-10-15,1,1,False
23567,1876,220,2024-12-08,172,58,False
23568,1876,220,2024-03-24,107,74,False
23569,1876,220,2024-05-05,117,76,False
23570,1876,220,2024-08-18,52,23,False
23571,1201,220,2024-01-07,54,44,False
23572,1201,220,2024-08-25,4,2,False
23573,1201,220,2024-03-31,59,44,False
23574,1201,220,2023-12-31,35,28,False
23575,1201,220,2023-11-12,132,51,False
23576,1201,220,2024-04-14,150,24,False
23577,1201,220,2024-12-29,193,2,False
23578,1201,220,2023-08-20,188,39,False
23579,1201,220,2023-07-23,104,9,False
23580,180,220,2023-01-29,4,2,False
23581,180,220,2024-02-18,186,78,False
23582,180,220,2023-02-05,43,36,False
23583,180,220,2024-01-28,284,55,False
23584,180,220,2023-12-03,211,55,False
23585,180,220,2023-04-02,25,17,False
23586,180,220,2023-03-12,180,0,False
23587,180,220,2024-03-24,235,20,False
23588,180,220,2023-03-26,226,28,False
23589,180,220,2023-12-10,111,78,False
23590,1082,220,2023-01-29,127,4,False
23591,1082,220,2024-03-31,251,63,False
23592,1082,220,2023-05-14,148,62,False
23593,1082,220,2023-04-09,228,19,False
23594,1082,220,2024-03-17,54,6,False
23595,1082,220,2024-02-04,195,22,False
23596,1082,220,2024-08-18,119,20,False
23597,1991,220,2023-12-17,65,35,False
23598,1991,220,2024-08-25,26,7,False
23599,1991,220,2023-06-11,157,78,False
23600,1991,220,2024-11-24,162,65,False
23601,1991,220,2024-12-01,180,41,False
23602,1991,220,2023-11-19,66,61,False
23603,1991,220,2023-12-10,106,74,False
23604,1991,220,2024-03-10,82,2,False
23605,1991,220,2024-09-22,210,37,False
23606,1991,220,2024-12-29,24,13,False
23607,916,220,2024-08-11,32,3,False
23608,916,220,2024-07-07,168,55,False
23609,916,220,2024-06-09,78,60,False
23610,916,220,2023-07-02,173,12,False
23611,916,220,2024-12-29,136,32,False
23612,916,220,2024-04-28,149,21,False
23613,916,220,2024-07-21,153,65,False
23614,1611,220,2024-11-17,231,77,False
23615,1611,220,2024-05-19,10,10,False
23616,1611,220,2023-01-01,56,8,False
23617,1611,220,2023-02-19,62,7,False
23618,1611,220,2023-05-21,62,53,False
23619,1611,220,2024-09-01,215,49,False
23620,1611,220,2023-12-10,245,36,False
23621,1611,220,2023-07-23,164,11,False
23622,1611,220,2023-07-02,93,12,False
23623,1611,220,2023-04-23,49,49,False
23624,1611,220,2023-08-13,99,21,False
23625,1611,220,2024-03-17,91,77,False
23626,988,220,2024-06-30,229,13,False
23627,988,220,2024-12-29,256,38,False
23628,988,220,2023-07-02,37,23,False
23629,988,220,2023-05-07,3,0,False
23630,988,220,2023-10-15,14,3,False
23631,988,220,2023-12-24,250,74,False
23632,988,220,2024-11-03,10,4,False
23633,1595,220,2023-04-16,51,49,False
23634,1595,220,2023-01-08,113,10,False
23635,1595,220,2024-05-12,75,3,False
23636,1595,220,2023-08-20,255,25,False
23637,1595,220,2024-03-24,273,39,False
23638,1595,220,2023-06-04,10,6,False
23639,1595,220,2024-04-14,262,33,False
23640,1595,220,2023-02-05,121,33,False
23641,1595,220,2024-02-18,79,76,False
23642,1561,220,2023-07-30,53,30,False
23643,1561,220,2024-02-18,7,1,False
23644,1561,220,2024-12-22,90,3,False
23645,1561,220,2023-09-10,268,13,False
23646,1455,220,2024-07-14,96,51,False
23647,1455,220,2024-01-14,202,50,False
23648,1455,220,2023-07-09,164,39,False
23649,1455,220,2024-09-22,12,0,False
23650,1455,220,2023-03-05,194,51,False
23651,1787,220,2023-08-27,122,69,False
23652,1787,220,2023-09-03,201,17,False
23653,1787,220,2024-04-21,115,58,False
23654,1787,220,2024-07-21,86,16,False
23655,1787,220,2024-01-14,1,0,False
23656,1787,220,2024-10-27,22,11,False
23657,1787,220,2023-08-20,49,45,False
23658,1787,220,2023-08-06,101,27,False
23659,1787,220,2023-03-26,120,46,False
23660,647,188,2023-04-16,284,14,False
23661,647,188,2024-09-08,220,53,False
23662,647,188,2023-06-25,87,38,False
23663,647,188,2023-06-18,291,26,False
23664,647,188,2024-09-22,195,7,False
23665,647,188,2024-04-14,108,76,False
23666,136,188,2024-11-17,81,21,False
23667,136,188,2023-02-26,62,16,False
23668,136,188,2023-06-11,71,52,False
23669,136,188,2023-10-08,77,23,False
23670,136,188,2023-03-26,22,19,False
23671,136,188,2024-05-05,135,62,False
23672,136,188,2024-03-24,35,33,False
23673,136,188,2023-09-10,34,17,False
23674,1123,188,2023-03-19,231,33,False
23675,1123,188,2024-11-17,287,54,False
23676,1123,188,2024-09-22,62,30,False
23677,1123,188,2023-01-15,87,75,False
23678,1123,188,2024-09-15,55,19,False
23679,1123,188,2023-10-01,275,80,False
23680,1123,188,2023-03-12,248,20,False
23681,1123,188,2023-06-18,282,16,False
23682,1123,188,2023-05-28,232,52,False
23683,1123,188,2023-06-25,2,0,False
23684,1123,188,2023-09-10,242,40,False
23685,1570,188,2023-08-20,67,67,False
23686,1570,188,2024-12-15,80,22,False
23687,1570,188,2023-12-17,86,70,False
23688,1570,188,2023-10-15,7,0,False
23689,1570,188,2023-12-31,285,42,False
23690,1836,188,2023-08-06,139,18,False
23691,1836,188,2024-09-29,141,43,False
23692,1836,188,2023-05-14,66,2,False
23693,1836,188,2023-10-08,62,33,False
23694,1836,188,2024-05-19,142,33,False
23695,1836,188,2024-12-01,265,24,False
23696,1836,188,2024-05-05,105,74,False
23697,1836,188,2023-11-12,9,4,False
23698,1539,188,2023-11-05,88,1,False
23699,1539,188,2024-09-15,128,69,False
23700,1539,188,2023-12-17,224,51,False
23701,1539,188,2024-11-24,251,31,False
23702,1539,188,2023-09-10,157,20,False
23703,1539,188,2024-06-02,244,14,False
23704,1539,188,2024-03-31,259,66,False
23705,1539,188,2023-04-09,140,66,False
23706,1539,188,2024-04-28,14,0,False
23707,1539,188,2023-04-02,31,8,False
23708,1539,188,2023-06-04,5,5,False
23709,849,188,2024-07-21,275,38,False
23710,849,188,2024-05-12,230,50,False
23711,849,188,2023-02-26,145,16,False
23712,849,188,2023-03-19,79,59,False
23713,849,188,2024-01-14,118,69,False
23714,849,188,2023-10-08,105,79,False
23715,849,188,2023-09-17,128,20,False
23716,849,188,2024-07-07,239,64,False
23717,849,188,2024-12-22,216,54,False
23718,849,188,2023-10-01,40,6,False
23719,1514,188,2024-08-25,58,31,False
23720,1514,188,2024-05-19,204,71,False
23721,1514,188,2024-08-18,67,20,False
23722,1514,188,2024-01-07,233,73,False
23723,1514,188,2023-07-30,58,48,False
23724,1514,188,2023-11-19,175,18,False
23725,1514,188,2024-03-17,54,9,False
23726,1514,188,2024-09-22,267,24,False
23727,1514,188,2023-04-30,271,11,False
23728,1514,188,2023-01-22,122,13,False
23729,1514,188,2024-10-20,227,64,False
23730,1514,188,2023-03-05,5,3,False
23731,551,188,2024-10-20,87,16,False
23732,551,188,2023-11-12,60,19,False
23733,551,188,2024-02-18,223,21,False
23734,551,188,2023-06-11,70,10,False
23735,551,188,2023-02-05,44,19,False
23736,551,188,2023-05-28,59,27,False
23737,551,188,2024-12-01,169,31,False
23738,1291,188,2023-12-10,96,61,False
23739,1291,188,2024-03-17,286,64,False
23740,1291,188,2023-08-20,224,16,False
23741,1291,188,2023-12-03,139,40,False
23742,1291,188,2023-10-29,297,17,False
23743,438,188,2023-03-12,120,60,False
23744,438,188,2023-07-30,172,43,False
23745,438,188,2023-09-24,192,76,False
23746,438,188,2023-12-10,193,75,False
23747,438,188,2023-11-26,137,48,False
23748,438,188,2023-09-10,100,42,False
23749,438,188,2023-04-30,287,22,False
23750,438,188,2024-05-12,274,69,False
23751,438,188,2024-01-21,136,58,False
23752,438,188,2024-03-31,176,51,False
23753,1230,188,2024-03-03,70,15,False
23754,1230,188,2024-05-12,59,46,False
23755,1230,188,2023-02-05,148,20,False
23756,1230,188,2024-10-13,70,28,False
23757,1230,188,2023-06-18,126,56,False
23758,1230,188,2023-01-01,215,24,False
23759,1230,188,2024-06-09,73,9,False
23760,1230,188,2023-08-20,78,36,False
23761,157,188,2024-05-26,227,65,False
23762,157,188,2024-07-21,268,44,False
23763,157,188,2024-12-15,235,54,False
23764,157,188,2023-11-26,173,47,False
23765,157,188,2023-07-30,88,53,False
23766,157,188,2024-07-14,34,14,False
23767,157,188,2024-01-07,51,18,False
23768,157,188,2024-12-29,297,47,False
23769,157,188,2024-02-04,186,4,False
23770,157,188,2023-03-26,106,7,False
23771,157,188,2023-04-02,70,25,False
23772,668,188,2024-07-21,70,19,False
23773,668,188,2023-12-31,272,65,False
23774,668,188,2024-10-06,294,75,False
23775,668,188,2023-10-08,290,57,False
23776,668,188,2023-08-20,273,32,False
23777,668,188,2023-08-13,3,2,False
23778,668,188,2023-07-23,153,46,False
23779,668,188,2024-02-11,253,70,False
23780,668,188,2024-09-29,291,45,False
23781,668,188,2024-06-09,49,40,False
23782,668,188,2024-05-26,224,15,False
23783,584,188,2023-12-31,281,79,False
23784,584,188,2023-08-20,103,23,False
23785,584,188,2024-01-28,92,34,False
23786,584,188,2024-10-13,77,45,False
23787,584,188,2024-06-16,70,1,False
23788,584,188,2023-10-01,87,64,False
23789,584,188,2023-06-25,161,71,False
23790,1561,188,2024-01-21,273,58,False
23791,1561,188,2024-03-31,69,5,False
23792,1561,188,2023-02-19,83,37,False
23793,1561,188,2023-08-20,243,47,False
23794,1561,188,2024-02-25,258,4,False
23795,1561,188,2023-12-03,115,16,False
23796,1561,188,2023-01-08,0,0,True
23797,1253,188,2023-11-12,185,3,False
23798,1253,188,2023-11-26,201,47,False
23799,1253,188,2024-05-26,9,4,False
23800,1253,188,2024-07-21,290,28,False
23801,479,188,2023-06-04,53,4,False
23802,479,188,2023-08-06,62,22,False
23803,479,188,2024-03-03,115,58,False
23804,479,188,2023-04-30,143,46,False
23805,479,188,2023-11-26,207,47,False
23806,479,188,2024-04-14,246,30,False
23807,479,188,2024-09-08,150,10,False
23808,479,188,2023-06-11,112,77,False
23809,479,188,2024-01-14,25,2,False
23810,479,188,2024-03-24,50,41,False
23811,1613,188,2024-05-12,102,74,False
23812,1613,188,2024-07-07,23,6,False
23813,1613,188,2023-09-03,209,8,False
23814,1613,188,2023-01-22,69,10,False
23815,1613,188,2024-03-17,53,11,False
23816,1613,188,2023-06-18,81,60,False
23817,1373,188,2024-07-14,122,58,False
23818,1373,188,2024-06-16,4,4,False
23819,1373,188,2024-11-17,204,40,False
23820,1373,188,2024-04-14,277,80,False
23821,1373,188,2023-06-11,240,20,False
23822,1373,188,2024-09-22,146,5,False
23823,1373,188,2024-10-13,196,44,False
23824,164,188,2024-01-21,102,12,False
23825,164,188,2024-04-14,150,79,False
23826,164,188,2023-03-19,143,38,False
23827,164,188,2024-02-18,95,28,False
23828,164,188,2023-01-29,157,80,False
23829,631,188,2023-07-09,190,73,False
23830,631,188,2024-01-07,225,59,False
23831,631,188,2024-08-18,148,67,False
23832,631,188,2024-02-25,58,27,False
23833,631,188,2024-10-27,276,80,False
23834,631,188,2023-11-19,204,42,False
23835,631,188,2024-06-23,153,15,False
23836,631,188,2023-03-26,258,14,False
23837,631,188,2024-12-15,112,38,False
23838,631,188,2024-10-20,285,65,False
23839,631,188,2024-09-15,157,75,False
23840,900,188,2024-01-21,90,5,False
23841,900,188,2023-09-03,8,8,False
23842,900,188,2023-05-07,165,19,False
23843,900,188,2024-04-07,136,49,False
23844,900,188,2024-04-21,34,14,False
23845,900,188,2024-03-24,0,0,True
23846,900,188,2024-06-16,67,17,False
23847,900,188,2023-04-02,132,20,False
23848,900,188,2024-05-19,228,47,False
23849,900,188,2023-10-15,279,19,False
23850,900,188,2024-01-14,290,80,False
23851,201,150,2024-02-18,105,80,False
23852,201,150,2023-01-22,283,30,False
23853,201,150,2023-04-23,80,44,False
23854,201,150,2023-11-26,242,0,False
23855,201,150,2024-08-04,271,26,False
23856,201,150,2024-07-07,172,57,False
23857,201,150,2024-10-27,203,52,False
23858,86,150,2024-05-26,40,36,False
23859,86,150,2023-07-09,106,51,False
23860,86,150,2024-01-21,272,58,False
23861,86,150,2023-11-26,31,27,False
23862,86,150,2023-12-17,18,8,False
23863,86,150,2024-02-11,6,2,False
23864,892,150,2024-04-07,191,15,False
23865,892,150,2023-04-02,249,9,False
23866,892,150,2023-07-23,169,41,False
23867,892,150,2024-08-25,89,1,False
23868,892,150,2023-06-04,218,36,False
23869,892,150,2023-06-11,295,63,False
23870,892,150,2024-07-21,88,37,False
23871,1274,150,2023-07-16,4,4,False
23872,1274,150,2024-12-15,64,56,False
23873,1274,150,2024-11-03,184,71,False
23874,1274,150,2023-06-11,81,30,False
23875,1274,150,2023-11-19,238,66,False
23876,1274,150,2024-09-22,104,25,False
23877,1274,150,2023-01-22,128,47,False
23878,1274,150,2024-08-11,59,21,False
23879,1274,150,2024-12-08,278,65,False
23880,1274,150,2023-05-28,234,19,False
23881,1274,150,2024-10-27,241,8,False
23882,1274,150,2024-03-31,62,24,False
23883,1273,150,2023-11-19,99,9,False
23884,1273,150,2024-04-28,292,17,False
23885,1273,150,2023-09-24,135,8,False
23886,1273,150,2024-12-22,195,19,False
23887,1273,150,2023-07-02,206,70,False
23888,1273,150,2023-11-26,187,20,False
23889,1273,150,2023-10-01,162,63,False
23890,1273,150,2024-07-21,254,31,False
23891,1273,150,2024-08-18,28,16,False
23892,1273,150,2023-08-27,211,79,False
23893,1273,150,2024-08-04,290,47,False
23894,1913,150,2024-04-14,173,45,False
23895,1913,150,2023-03-19,273,39,False
23896,1913,150,2024-12-08,288,23,False
23897,1913,150,2024-08-04,112,37,False
23898,408,150,2024-05-19,1,1,False
23899,408,150,2024-02-18,130,12,False
23900,408,150,2023-12-03,137,46,False
23901,408,150,2023-10-01,9,5,False
23902,408,150,2023-11-12,293,14,False
23903,1007,150,2024-06-30,207,14,False
23904,1007,150,2024-11-17,134,40,False
23905,1007,150,2023-04-30,44,5,False
23906,1007,150,2024-12-15,139,60,False
23907,1007,150,2024-02-11,233,12,False
23908,1007,150,2023-01-22,111,80,False
23909,1007,150,2023-01-08,77,66,False
23910,1007,150,2024-12-22,290,37,False
23911,1007,150,2023-05-14,140,21,False
23912,258,150,2023-01-29,175,49,False
23913,258,150,2023-06-25,50,41,False
23914,258,150,2024-07-21,228,7,False
23915,258,150,2024-03-24,157,69,False
23916,1303,150,2024-08-11,40,25,False
23917,1303,150,2024-06-09,171,53,False
23918,1303,150,2023-06-11,276,21,False
23919,1303,150,2023-02-05,135,71,False
23920,1303,150,2024-08-25,53,0,False
23921,1303,150,2024-08-18,45,15,False
23922,1303,150,2024-09-15,86,56,False
23923,1303,150,2023-03-19,103,80,False
23924,1303,150,2023-12-03,94,71,False
23925,479,150,2024-02-11,234,46,False
23926,479,150,2024-10-06,260,4,False
23927,479,150,2024-07-28,126,19,False
23928,479,150,2023-05-21,193,19,False
23929,479,150,2023-09-24,274,17,False
23930,479,150,2023-09-10,258,71,False
23931,479,150,2023-03-19,222,61,False
23932,1491,150,2024-11-03,153,31,False
23933,1491,150,2024-04-07,260,55,False
23934,1491,150,2023-05-07,49,48,False
23935,1491,150,2024-12-15,199,7,False
23936,1491,150,2023-07-02,228,76,False
23937,1491,150,2024-12-01,71,18,False
23938,1491,150,2023-11-05,278,0,False
23939,1491,150,2023-03-26,14,11,False
23940,1491,150,2023-06-18,86,13,False
23941,275,150,2024-08-18,168,41,False
23942,275,150,2024-01-28,79,63,False
23943,275,150,2023-03-26,37,24,False
23944,275,150,2024-03-31,82,73,False
23945,275,150,2023-11-19,209,58,False
23946,275,150,2023-03-12,243,68,False
23947,275,150,2024-07-14,0,0,True
23948,275,150,2023-12-10,248,66,False
23949,1823,150,2024-02-25,107,6,False
23950,1823,150,2024-03-24,123,45,False
23951,1823,150,2023-04-09,285,3,False
23952,1823,150,2024-10-27,97,57,False
23953,1823,150,2024-11-03,236,9,False
23954,1586,150,2023-06-25,38,9,False
23955,1586,150,2024-07-14,150,14,False
23956,1586,150,2023-02-05,50,25,False
23957,1586,150,2023-01-29,42,6,False
23958,1586,150,2023-04-23,265,4,False
23959,1586,150,2024-10-06,150,66,False
23960,1586,150,2024-06-02,159,3,False
23961,1586,150,2023-11-19,38,32,False
23962,1586,150,2023-02-19,207,34,False
23963,123,150,2024-11-03,148,69,False
23964,123,150,2023-10-15,32,12,False
23965,123,150,2024-05-26,292,72,False
23966,123,150,2024-08-04,214,24,False
23967,123,150,2023-02-19,245,54,False
23968,123,150,2024-12-29,168,1,False
23969,123,150,2023-09-17,265,34,False
23970,123,150,2024-12-15,52,51,False
23971,317,150,2024-02-11,80,70,False
23972,317,150,2023-12-31,34,15,False
23973,317,150,2024-03-24,99,43,False
23974,317,150,2024-04-21,255,0,False
23975,317,150,2024-07-21,138,58,False
23976,317,150,2024-05-05,100,14,False
