product_id,category,subcategory,brand,mrp,avg_rating,listing_date
843,Sports,Outdoor,SG,9530.0,4.3,2022-01-10
844,Fashion,Women Clothing,Puma,210.0,3.6,2022-09-16
845,Electronics,Smartphones,boAt,15390.0,3.7,2023-04-21
846,Electronics,Smartphones,Realme,82220.0,3.4,2022-12-06
847,Sports,Fitness Equipment,Nike,6720.0,4.2,2023-05-17
848,Beauty,Makeup,Mamaearth,2940.0,3.7,2022-06-24
849,Sports,Fitness Equipment,SG,2760.0,3.0,2023-01-03
850,Electronics,Earphones,Sony,3210.0,4.1,2023-02-22
851,Sports,Yoga,Nivia,8430.0,4.4,2022-07-19
852,Electronics,Earphones,Sony,24780.0,3.5,2022-06-13
853,Books,Non-Fiction,HarperCollins,220.0,4.5,2022-02-19
854,Home & Kitchen,Appliances,Cello,5950.0,3.8,2023-04-01
855,Books,Academic,HarperCollins,410.0,3.4,2022-02-28
856,Books,Academic,Westland,990.0,3.2,2022-12-15
857,Books,Non-Fiction,Scholastic,430.0,4.5,2022-03-31
858,Electronics,Earphones,Sony,24290.0,3.5,2023-06-03
859,Books,Children,HarperCollins,520.0,4.3,2022-07-01
860,Beauty,Skincare,Mamaearth,500.0,3.8,2023-06-29
861,Sports,Fitness Equipment,Adidas,590.0,4.8,2023-01-03
862,Grocery,Personal Hygiene,Britannia,40.0,4.5,2023-04-28
863,Electronics,Tablets,boAt,10580.0,4.8,2022-11-13
864,Grocery,Snacks,ITC,620.0,4.8,2023-01-12
865,Books,Academic,Rupa,690.0,3.6,2022-07-05
866,Electronics,Earphones,Realme,119120.0,4.0,2023-03-30
867,Home & Kitchen,Bedding,Milton,18070.0,5.0,2022-04-01
868,Electronics,Laptops,Sony,67660.0,4.1,2022-08-17
869,Electronics,Earphones,Sony,50040.0,3.7,2022-05-27
870,Beauty,Makeup,Nykaa,3860.0,4.3,2022-03-31
871,Beauty,Skincare,Himalaya,2890.0,4.8,2023-01-01
872,Sports,Yoga,Cosco,18250.0,2.9,2022-04-22
873,Home & Kitchen,Furniture,Philips,3660.0,3.3,2023-01-24
874,Books,Comics,Scholastic,800.0,2.9,2023-06-11
875,Fashion,Footwear,FabIndia,4440.0,4.4,2022-05-14
876,Books,Comics,Scholastic,900.0,4.1,2022-08-21
877,Electronics,Smartwatches,OnePlus,58870.0,3.0,2022-04-30
878,Books,Non-Fiction,Scholastic,640.0,4.2,2022-05-10
879,Beauty,Skincare,Biotique,4540.0,3.5,2023-02-08
880,Electronics,Laptops,Apple,78370.0,3.9,2023-06-16
881,Books,Academic,HarperCollins,560.0,4.4,2023-06-09
882,Beauty,Personal Care,Biotique,610.0,4.5,2022-09-22
883,Grocery,Snacks,Britannia,480.0,4.3,2022-02-22
884,Books,Comics,Penguin,680.0,3.8,2023-05-24
885,Sports,Footwear,SG,11730.0,4.1,2022-11-01
886,Grocery,Beverages,Nestle,480.0,4.8,2022-09-16
887,Grocery,Beverages,Nestle,140.0,4.9,2023-04-08
888,Beauty,Personal Care,Mamaearth,3740.0,3.1,2022-12-18
889,Home & Kitchen,Furniture,IKEA,23100.0,4.6,2022-04-22
890,Books,Children,Penguin,940.0,4.4,2022-09-13
891,Home & Kitchen,Appliances,Pigeon,27600.0,3.3,2023-06-13
892,Home & Kitchen,Appliances,Pigeon,1810.0,4.6,2023-03-16
893,Home & Kitchen,Appliances,IKEA,13620.0,4.5,2023-05-24
894,Home & Kitchen,Bedding,Pigeon,29590.0,4.0,2023-01-23
895,Beauty,Personal Care,Nykaa,4980.0,3.3,2022-11-10
896,Books,Fiction,Westland,860.0,4.3,2022-02-28
897,Beauty,Skincare,Biotique,4220.0,3.8,2023-02-02
898,Electronics,Laptops,OnePlus,98810.0,4.2,2022-01-03
899,Beauty,Personal Care,Himalaya,1170.0,4.1,2022-06-02
900,Fashion,Women Clothing,Biba,7170.0,3.5,2022-01-14
901,Fashion,Women Clothing,FabIndia,5900.0,4.1,2022-05-14
902,Sports,Footwear,Nivia,15360.0,4.4,2022-08-18
903,Electronics,Laptops,Sony,102660.0,3.7,2022-07-20
904,Fashion,Accessories,H&M,3270.0,4.3,2022-12-05
905,Grocery,Staples,Nestle,630.0,3.1,2022-02-24
906,Fashion,Women Clothing,H&M,2610.0,3.9,2022-03-18
907,Home & Kitchen,Bedding,Cello,10030.0,2.9,2022-09-06
908,Books,Academic,Rupa,430.0,4.3,2022-02-12
909,Fashion,Men Clothing,Zara,4230.0,3.8,2022-03-17
910,Fashion,Accessories,Myntra,2800.0,4.9,2023-01-05
911,Sports,Footwear,Cosco,16020.0,3.0,2022-06-13
912,Electronics,Tablets,Mi,37770.0,4.3,2022-04-06
913,Books,Non-Fiction,Westland,710.0,4.5,2022-01-15
914,Grocery,Dairy,Nestle,60.0,4.4,2022-04-16
915,Fashion,Women Clothing,Puma,1660.0,5.0,2022-08-31
916,Books,Fiction,Rupa,450.0,3.4,2022-12-28
917,Fashion,Men Clothing,Myntra,3830.0,3.5,2022-12-15
918,Sports,Footwear,Nike,2700.0,3.7,2022-12-07
919,Beauty,Skincare,L'Oreal,2540.0,4.5,2022-11-16
920,Grocery,Snacks,ITC,660.0,3.9,2022-07-16
921,Sports,Yoga,Nike,5400.0,4.6,2022-02-06
922,Electronics,Tablets,Apple,104290.0,4.6,2023-02-14
923,Sports,Outdoor,Nivia,13280.0,4.6,2022-05-26
924,Beauty,Personal Care,Lakme,1000.0,4.3,2022-06-03
925,Electronics,Tablets,boAt,56490.0,3.5,2022-01-24
926,Beauty,Skincare,L'Oreal,3890.0,2.9,2023-04-19
927,Electronics,Smartphones,OnePlus,101890.0,3.2,2022-02-27
928,Fashion,Kids Wear,Puma,2250.0,3.5,2022-02-03
929,Beauty,Fragrances,Himalaya,2430.0,3.2,2022-04-28
930,Beauty,Haircare,Biotique,460.0,4.2,2022-09-01
931,Grocery,Snacks,Britannia,740.0,4.7,2022-03-16
932,Books,Comics,HarperCollins,620.0,3.6,2022-05-31
933,Electronics,Smartphones,Sony,50910.0,2.9,2022-03-29
934,Fashion,Women Clothing,FabIndia,610.0,2.9,2022-05-09
935,Fashion,Kids Wear,H&M,6590.0,3.8,2022-10-14
936,Fashion,Accessories,Puma,730.0,3.4,2022-11-28
937,Beauty,Personal Care,Himalaya,4460.0,4.5,2022-05-29
938,Electronics,Smartwatches,Apple,23030.0,4.3,2023-06-15
939,Grocery,Staples,Tata,980.0,3.2,2022-02-24
940,Home & Kitchen,Decor,Milton,21170.0,3.6,2022-11-28
941,Fashion,Footwear,FabIndia,4200.0,4.7,2023-03-03
942,Grocery,Staples,Dabur,440.0,4.6,2022-09-29
943,Beauty,Haircare,Biotique,3170.0,4.8,2022-12-17
944,Fashion,Footwear,FabIndia,2330.0,4.0,2022-09-14
945,Beauty,Fragrances,Himalaya,4540.0,3.4,2023-03-29
946,Electronics,Tablets,OnePlus,62780.0,3.9,2023-04-15
947,Grocery,Staples,Amul,110.0,4.8,2023-06-11
948,Sports,Yoga,Cosco,19080.0,3.1,2022-11-10
949,Fashion,Accessories,W,800.0,4.1,2023-06-09
950,Grocery,Snacks,Amul,700.0,3.0,2023-01-22
951,Home & Kitchen,Cookware,Milton,1000.0,3.6,2023-05-20
952,Electronics,Tablets,boAt,5470.0,3.7,2023-02-12
953,Sports,Yoga,Nike,15940.0,3.0,2023-02-16
954,Beauty,Makeup,L'Oreal,4850.0,4.1,2023-01-12
955,Books,Fiction,HarperCollins,520.0,4.0,2022-05-07
956,Fashion,Footwear,H&M,5650.0,3.6,2023-01-18
957,Books,Academic,Penguin,850.0,4.5,2022-03-28
958,Sports,Yoga,Nike,19550.0,4.0,2022-09-25
959,Sports,Fitness Equipment,SG,8910.0,4.8,2022-05-02
960,Beauty,Skincare,Biotique,2620.0,4.4,2023-02-14
961,Beauty,Skincare,Nykaa,930.0,3.9,2022-04-16
962,Books,Fiction,Westland,840.0,2.9,2022-08-20
963,Fashion,Accessories,W,5870.0,4.4,2023-01-24
964,Beauty,Haircare,Biotique,4570.0,3.7,2022-02-24
965,Home & Kitchen,Cookware,Prestige,1240.0,4.6,2022-01-01
966,Electronics,Smartwatches,Samsung,122380.0,3.9,2023-01-06
967,Electronics,Laptops,Samsung,56150.0,3.1,2022-10-23
968,Sports,Outdoor,Adidas,13780.0,4.8,2022-08-24
969,Books,Comics,HarperCollins,130.0,2.8,2022-06-26
970,Sports,Outdoor,Decathlon,18110.0,4.5,2023-04-30
971,Home & Kitchen,Bedding,Pigeon,20840.0,4.3,2022-12-08
972,Books,Non-Fiction,Scholastic,480.0,4.1,2023-04-08
973,Books,Academic,Rupa,850.0,3.2,2022-06-04
974,Beauty,Personal Care,Biotique,1360.0,4.2,2022-02-27
975,Home & Kitchen,Cookware,Milton,8670.0,3.6,2022-08-05
976,Beauty,Makeup,Lakme,4710.0,4.5,2023-01-11
977,Electronics,Laptops,Apple,69060.0,4.5,2022-08-24
978,Grocery,Dairy,Amul,800.0,3.7,2023-04-04
979,Beauty,Personal Care,Lakme,3740.0,4.8,2022-01-05
980,Grocery,Personal Hygiene,Nestle,360.0,4.5,2023-04-14
981,Home & Kitchen,Appliances,Pigeon,1580.0,3.6,2022-11-02
982,Sports,Outdoor,SG,10280.0,3.4,2022-02-05
983,Sports,Fitness Equipment,Adidas,19130.0,4.6,2023-05-31
984,Beauty,Haircare,Nykaa,3700.0,4.3,2023-03-31
985,Home & Kitchen,Decor,IKEA,1000.0,4.2,2023-03-24
986,Fashion,Women Clothing,Myntra,3860.0,3.3,2022-05-29
987,Beauty,Personal Care,Lakme,580.0,3.1,2022-02-28
988,Books,Comics,Rupa,820.0,4.7,2022-09-14
989,Beauty,Fragrances,Himalaya,3090.0,4.3,2022-11-26
990,Sports,Cricket,Adidas,1710.0,3.6,2023-02-26
991,Electronics,Tablets,Realme,31840.0,4.6,2023-04-10
992,Books,Non-Fiction,Rupa,720.0,4.7,2022-01-09
993,Grocery,Staples,ITC,170.0,4.7,2022-09-29
994,Fashion,Footwear,W,9680.0,3.9,2022-05-18
995,Electronics,Earphones,Sony,50120.0,4.0,2022-06-17
996,Grocery,Personal Hygiene,Britannia,870.0,4.8,2022-04-15
997,Books,Comics,HarperCollins,970.0,4.7,2022-10-16
998,Beauty,Makeup,Himalaya,3670.0,3.4,2022-11-09
999,Beauty,Skincare,Nykaa,950.0,3.3,2023-04-12
1000,Electronics,Smartwatches,Realme,82370.0,3.4,2023-05-01
1001,Grocery,Snacks,Tata,280.0,3.0,2022-07-07
1002,Beauty,Makeup,Himalaya,330.0,3.4,2022-05-28
1003,Sports,Cricket,Cosco,9030.0,4.9,2023-03-15
1004,Sports,Yoga,SG,13050.0,3.8,2023-06-22
1005,Beauty,Fragrances,Nykaa,1540.0,3.5,2022-09-22
1006,Beauty,Makeup,Lakme,1250.0,2.8,2022-05-20
1007,Books,Comics,HarperCollins,470.0,4.8,2022-01-04
1008,Books,Academic,Scholastic,490.0,4.3,2022-12-07
1009,Books,Fiction,Scholastic,290.0,3.6,2022-09-13
1010,Sports,Yoga,Nike,2390.0,4.6,2023-06-25
1011,Home & Kitchen,Decor,Milton,18200.0,3.7,2022-12-24
1012,Beauty,Skincare,Lakme,4910.0,3.7,2023-02-16
1013,Fashion,Women Clothing,Biba,9230.0,4.7,2022-03-05
1014,Grocery,Dairy,Tata,670.0,3.5,2022-09-16
1015,Sports,Fitness Equipment,Decathlon,19360.0,3.0,2022-02-05
1016,Fashion,Women Clothing,FabIndia,6430.0,3.5,2022-09-12
1017,Electronics,Laptops,Sony,66280.0,4.3,2023-05-19
1018,Electronics,Tablets,boAt,95540.0,3.2,2022-11-02
1019,Beauty,Makeup,L'Oreal,1020.0,2.9,2022-04-18
1020,Fashion,Men Clothing,H&M,5530.0,2.8,2022-07-10
1021,Sports,Outdoor,SG,15210.0,2.9,2023-02-09
1022,Beauty,Skincare,Nykaa,3510.0,3.5,2023-06-07
1023,Home & Kitchen,Appliances,Milton,11420.0,3.6,2022-11-30
1024,Books,Academic,Penguin,570.0,2.9,2023-06-19
1025,Fashion,Footwear,H&M,940.0,3.2,2023-06-20
1026,Books,Comics,Westland,490.0,2.9,2022-11-20
1027,Grocery,Personal Hygiene,Nestle,410.0,4.8,2023-06-23
1028,Grocery,Beverages,ITC,550.0,4.8,2023-06-30
1029,Home & Kitchen,Bedding,Prestige,9980.0,2.9,2022-03-23
1030,Books,Non-Fiction,HarperCollins,830.0,4.0,2023-04-17
1031,Electronics,Laptops,Apple,111990.0,4.8,2022-08-01
1032,Grocery,Dairy,Amul,540.0,5.0,2022-05-10
1033,Grocery,Dairy,Dabur,500.0,3.7,2023-03-14
1034,Sports,Footwear,Adidas,9530.0,4.0,2023-01-23
1035,Electronics,Laptops,Apple,1440.0,5.0,2023-05-10
1036,Beauty,Personal Care,Mamaearth,4170.0,3.8,2022-03-23
1037,Books,Fiction,Westland,260.0,4.0,2022-08-16
1038,Home & Kitchen,Decor,Pigeon,21190.0,3.9,2022-12-17
1039,Beauty,Haircare,Mamaearth,4770.0,3.1,2023-04-09
1040,Beauty,Skincare,Lakme,1350.0,3.3,2023-06-28
1041,Home & Kitchen,Appliances,Milton,6710.0,4.9,2023-04-19
1042,Fashion,Women Clothing,H&M,5600.0,4.6,2023-04-04
1043,Electronics,Earphones,Realme,24900.0,3.4,2022-06-06
1044,Home & Kitchen,Decor,IKEA,8850.0,3.7,2022-08-17
1045,Sports,Outdoor,Cosco,13050.0,3.4,2022-04-17
1046,Beauty,Fragrances,Himalaya,2730.0,4.9,2023-01-04
1047,Grocery,Personal Hygiene,Amul,650.0,4.7,2023-02-14
1048,Grocery,Dairy,ITC,540.0,4.7,2022-12-18
1049,Beauty,Personal Care,Lakme,1550.0,4.9,2023-06-12
1050,Books,Academic,Westland,550.0,3.3,2022-07-11
1051,Books,Non-Fiction,Scholastic,860.0,4.9,2022-06-16
1052,Home & Kitchen,Appliances,Cello,10040.0,4.0,2023-03-25
1053,Electronics,Smartphones,Realme,127430.0,4.8,2022-09-02
1054,Books,Comics,Rupa,950.0,4.1,2022-10-13
1055,Fashion,Accessories,Myntra,510.0,3.7,2022-11-27
1056,Fashion,Men Clothing,Zara,1460.0,4.4,2022-08-19
1057,Grocery,Snacks,Britannia,530.0,4.3,2022-09-05
1058,Books,Comics,Westland,180.0,4.5,2022-05-28
1059,Sports,Cricket,Adidas,7240.0,4.0,2022-02-24
1060,Home & Kitchen,Appliances,Prestige,1340.0,4.3,2022-04-30
1061,Home & Kitchen,Furniture,Philips,13820.0,4.6,2022-07-22
1062,Home & Kitchen,Bedding,Milton,830.0,4.2,2023-04-06
1063,Beauty,Haircare,Himalaya,3860.0,3.0,2022-11-23
1064,Beauty,Makeup,Himalaya,2210.0,4.2,2023-04-19
1065,Books,Comics,Rupa,420.0,3.9,2022-12-18
1066,Sports,Yoga,Decathlon,19530.0,2.9,2022-12-17
1067,Home & Kitchen,Furniture,Pigeon,18950.0,3.1,2022-03-26
1068,Beauty,Skincare,Nykaa,2620.0,4.7,2022-10-21
1069,Electronics,Tablets,Apple,93830.0,4.9,2022-11-17
1070,Fashion,Footwear,H&M,8130.0,2.9,2023-04-10
1071,Books,Comics,Scholastic,250.0,4.5,2023-02-08
1072,Books,Academic,Penguin,890.0,4.1,2022-07-09
1073,Electronics,Earphones,Sony,136200.0,3.9,2022-10-30
1074,Home & Kitchen,Furniture,Prestige,24150.0,2.9,2022-05-19
1075,Beauty,Fragrances,Himalaya,4420.0,3.8,2022-01-27
1076,Sports,Yoga,Adidas,6140.0,2.9,2023-01-07
1077,Books,Non-Fiction,HarperCollins,750.0,3.0,2022-06-22
1078,Books,Academic,Rupa,110.0,4.3,2022-07-25
1079,Grocery,Dairy,ITC,310.0,4.6,2022-01-23
1080,Sports,Footwear,Nike,3680.0,4.4,2022-02-09
1081,Home & Kitchen,Furniture,IKEA,14450.0,3.5,2022-03-04
1082,Books,Fiction,Rupa,930.0,3.9,2022-09-16
1083,Electronics,Laptops,Sony,136680.0,3.3,2022-06-07
1084,Home & Kitchen,Decor,Milton,440.0,4.0,2022-03-31
1085,Grocery,Staples,ITC,800.0,4.4,2022-08-27
1086,Home & Kitchen,Appliances,Pigeon,11130.0,3.0,2022-08-08
1087,Sports,Yoga,Cosco,13900.0,4.8,2023-03-14
1088,Sports,Outdoor,Nike,3870.0,3.3,2022-05-12
1089,Electronics,Smartphones,Apple,4370.0,3.2,2022-03-30
1090,Books,Non-Fiction,Scholastic,170.0,3.3,2022-04-05
1091,Home & Kitchen,Appliances,IKEA,16900.0,3.2,2023-06-23
1092,Sports,Fitness Equipment,SG,10990.0,4.0,2022-03-13
1093,Sports,Outdoor,Nivia,8360.0,4.6,2022-06-11
1094,Fashion,Men Clothing,Puma,5810.0,4.3,2022-02-06
1095,Sports,Cricket,Nike,13480.0,3.2,2023-02-06
1096,Sports,Cricket,Nike,8960.0,3.1,2023-03-18
1097,Grocery,Dairy,Amul,80.0,3.5,2022-03-12
1098,Beauty,Skincare,Lakme,4300.0,3.3,2022-04-05
1099,Sports,Fitness Equipment,SG,15900.0,3.9,2022-02-06
1100,Home & Kitchen,Cookware,Prestige,7330.0,3.3,2022-06-12
1101,Electronics,Laptops,OnePlus,142930.0,3.4,2023-01-12
1102,Beauty,Skincare,L'Oreal,470.0,4.8,2023-05-02
1103,Grocery,Dairy,Nestle,90.0,4.4,2023-04-10
1104,Home & Kitchen,Furniture,IKEA,21280.0,4.2,2022-06-05
1105,Fashion,Men Clothing,Puma,3900.0,4.4,2022-05-01
1106,Beauty,Skincare,Mamaearth,3340.0,4.9,2023-05-31
1107,Books,Fiction,Penguin,690.0,4.7,2022-02-26
1108,Home & Kitchen,Bedding,Prestige,28630.0,4.5,2023-01-24
1109,Grocery,Snacks,Tata,440.0,4.7,2022-01-24
1110,Electronics,Earphones,Mi,91330.0,3.7,2023-02-11
1111,Beauty,Personal Care,Mamaearth,4320.0,3.1,2022-09-11
1112,Fashion,Accessories,Zara,490.0,3.0,2022-11-22
1113,Sports,Fitness Equipment,Nike,11680.0,4.7,2022-03-09
1114,Home & Kitchen,Cookware,Cello,12740.0,3.3,2022-08-10
1115,Home & Kitchen,Furniture,Prestige,24010.0,3.7,2023-05-18
1116,Home & Kitchen,Decor,Pigeon,16340.0,4.0,2022-07-17
1117,Sports,Cricket,Adidas,9470.0,4.1,2022-01-06
1118,Grocery,Personal Hygiene,Amul,210.0,4.0,2022-11-29
1119,Sports,Cricket,Nivia,7600.0,4.9,2022-10-08
1120,Home & Kitchen,Decor,Prestige,6500.0,4.5,2023-03-07
1121,Grocery,Staples,ITC,920.0,3.9,2022-06-19
1122,Grocery,Snacks,Amul,510.0,4.0,2022-07-31
1123,Sports,Outdoor,Adidas,8050.0,4.0,2022-07-17
1124,Fashion,Women Clothing,W,370.0,3.4,2022-08-30
1125,Beauty,Makeup,L'Oreal,1880.0,3.5,2023-03-08
1126,Grocery,Beverages,Britannia,450.0,3.9,2022-09-30
1127,Electronics,Smartwatches,Apple,73920.0,3.0,2022-02-09
1128,Beauty,Haircare,Lakme,2340.0,3.6,2022-06-22
1129,Sports,Outdoor,Cosco,8110.0,3.1,2023-01-02
1130,Sports,Footwear,Nike,10350.0,3.0,2022-10-03
1131,Home & Kitchen,Cookware,IKEA,13290.0,4.0,2022-11-16
1132,Books,Non-Fiction,Westland,900.0,3.0,2023-01-26
1133,Electronics,Smartphones,OnePlus,58310.0,2.9,2022-07-23
1134,Beauty,Skincare,Lakme,2630.0,3.2,2022-01-23
1135,Grocery,Beverages,Nestle,360.0,4.2,2023-01-24
1136,Home & Kitchen,Decor,Philips,22300.0,3.9,2022-09-10
1137,Beauty,Personal Care,Nykaa,4630.0,4.9,2022-08-26
1138,Beauty,Fragrances,Lakme,4940.0,4.6,2022-07-23
1139,Home & Kitchen,Decor,Pigeon,20640.0,3.4,2022-12-13
1140,Grocery,Personal Hygiene,Nestle,680.0,4.5,2022-01-30
1141,Electronics,Laptops,Samsung,127760.0,3.0,2023-02-28
1142,Books,Non-Fiction,HarperCollins,550.0,3.1,2022-08-14
1143,Sports,Outdoor,SG,9540.0,3.4,2022-05-09
1144,Books,Fiction,Westland,770.0,4.6,2023-02-04
1145,Grocery,Personal Hygiene,ITC,550.0,4.2,2022-02-26
1146,Sports,Footwear,Nivia,12690.0,2.8,2022-07-18
1147,Home & Kitchen,Cookware,Pigeon,18210.0,3.0,2023-01-05
1148,Electronics,Tablets,Samsung,10910.0,3.7,2022-09-23
1149,Grocery,Staples,ITC,300.0,4.0,2022-09-15
1150,Sports,Footwear,Adidas,17460.0,4.9,2023-04-20
1151,Electronics,Smartphones,Realme,63280.0,4.6,2022-12-05
1152,Books,Comics,Rupa,890.0,3.1,2022-07-05
1153,Sports,Footwear,Decathlon,5840.0,4.4,2023-03-15
1154,Sports,Footwear,Decathlon,2940.0,3.0,2023-05-03
1155,Grocery,Beverages,Amul,160.0,3.6,2023-05-28
1156,Electronics,Smartphones,Samsung,62530.0,4.8,2022-03-10
1157,Books,Children,HarperCollins,340.0,3.8,2022-10-19
1158,Books,Academic,Scholastic,260.0,3.5,2022-05-01
1159,Grocery,Dairy,Dabur,240.0,3.3,2022-06-16
1160,Beauty,Makeup,Biotique,2620.0,3.9,2022-04-04
1161,Books,Fiction,Penguin,180.0,2.8,2022-04-16
1162,Fashion,Kids Wear,Myntra,6430.0,3.5,2023-02-19
1163,Electronics,Laptops,Samsung,128540.0,4.7,2022-11-05
1164,Sports,Footwear,Nike,14040.0,4.7,2022-06-27
1165,Books,Non-Fiction,Rupa,740.0,4.5,2022-07-26
1166,Books,Non-Fiction,Westland,250.0,4.0,2023-04-29
1167,Books,Academic,Westland,690.0,4.1,2022-05-08
1168,Books,Non-Fiction,Penguin,930.0,3.7,2022-11-30
1169,Beauty,Makeup,Biotique,2340.0,4.4,2022-04-09
1170,Grocery,Staples,Nestle,530.0,3.1,2022-03-08
1171,Grocery,Personal Hygiene,Amul,960.0,4.3,2023-06-19
1172,Grocery,Personal Hygiene,Nestle,100.0,4.4,2022-01-03
1173,Beauty,Personal Care,Lakme,670.0,3.7,2022-03-19
1174,Home & Kitchen,Bedding,IKEA,7790.0,4.4,2022-03-25
1175,Electronics,Tablets,Sony,75970.0,2.9,2023-04-14
1176,Home & Kitchen,Decor,Philips,22000.0,3.5,2023-05-17
1177,Fashion,Kids Wear,W,8610.0,4.5,2022-07-09
1178,Fashion,Accessories,Biba,6760.0,4.9,2023-05-23
1179,Beauty,Skincare,Lakme,2400.0,4.0,2022-05-04
1180,Books,Non-Fiction,Rupa,320.0,3.5,2022-04-08
1181,Fashion,Men Clothing,Puma,6570.0,4.5,2022-02-01
1182,Sports,Cricket,Adidas,8240.0,4.1,2022-03-03
1183,Sports,Outdoor,Nivia,8240.0,4.4,2022-06-01
1184,Sports,Outdoor,Decathlon,18230.0,4.7,2022-08-09
1185,Grocery,Personal Hygiene,Dabur,1000.0,3.8,2023-02-24
1186,Home & Kitchen,Bedding,Pigeon,15980.0,4.9,2022-01-02
1187,Grocery,Staples,ITC,690.0,4.4,2022-01-10
1188,Grocery,Personal Hygiene,Tata,460.0,4.6,2023-05-15
1189,Sports,Fitness Equipment,SG,12700.0,4.5,2023-03-03
1190,Books,Children,Scholastic,300.0,2.9,2022-02-05
1191,Sports,Yoga,Adidas,5600.0,3.4,2022-06-08
1192,Books,Children,Westland,750.0,4.0,2023-02-24
1193,Books,Non-Fiction,Scholastic,470.0,2.9,2023-05-02
1194,Grocery,Beverages,Dabur,870.0,4.6,2023-02-09
1195,Home & Kitchen,Bedding,Philips,12930.0,3.7,2022-10-10
1196,Electronics,Tablets,Mi,24440.0,3.0,2022-10-05
1197,Beauty,Fragrances,Himalaya,1810.0,4.7,2022-02-11
1198,Fashion,Footwear,Myntra,7690.0,4.5,2022-03-04
1199,Fashion,Accessories,H&M,4090.0,5.0,2022-08-20
1200,Electronics,Laptops,Apple,126850.0,3.7,2022-09-19
1201,Home & Kitchen,Furniture,IKEA,28580.0,3.3,2022-01-11
1202,Sports,Fitness Equipment,Cosco,15120.0,4.6,2022-02-10
1203,Books,Children,HarperCollins,400.0,3.8,2022-12-18
1204,Fashion,Women Clothing,Myntra,4760.0,4.4,2023-01-12
1205,Electronics,Laptops,OnePlus,106360.0,3.2,2022-01-26
1206,Electronics,Earphones,Sony,125820.0,3.3,2023-02-22
1207,Sports,Cricket,Adidas,2890.0,3.8,2022-08-11
1208,Home & Kitchen,Furniture,Philips,16080.0,3.6,2023-02-14
1209,Fashion,Kids Wear,H&M,4760.0,4.8,2022-08-13
1210,Beauty,Haircare,Mamaearth,1750.0,4.1,2022-04-15
1211,Electronics,Laptops,Sony,34800.0,3.8,2022-02-24
1212,Electronics,Tablets,Realme,87820.0,3.1,2022-08-01
1213,Home & Kitchen,Cookware,Philips,22340.0,2.8,2022-07-22
1214,Fashion,Women Clothing,Puma,2130.0,3.1,2023-06-11
1215,Fashion,Kids Wear,Myntra,3800.0,4.2,2022-03-26
1216,Fashion,Footwear,Biba,4970.0,4.0,2022-01-13
1217,Home & Kitchen,Bedding,Philips,13310.0,4.1,2023-01-16
1218,Grocery,Staples,Amul,950.0,4.1,2023-01-30
1219,Sports,Fitness Equipment,Nivia,12630.0,3.5,2023-01-01
1220,Home & Kitchen,Decor,Pigeon,24990.0,3.1,2023-01-12
1221,Beauty,Personal Care,Mamaearth,2370.0,4.3,2023-03-22
1222,Home & Kitchen,Cookware,IKEA,6350.0,3.1,2023-04-07
1223,Fashion,Kids Wear,FabIndia,5320.0,3.6,2022-07-29
1224,Home & Kitchen,Furniture,Cello,29760.0,3.3,2022-02-08
1225,Fashion,Kids Wear,FabIndia,6210.0,4.1,2023-06-15
1226,Grocery,Snacks,Dabur,230.0,4.3,2022-01-24
1227,Fashion,Women Clothing,Zara,6020.0,3.6,2023-03-07
1228,Home & Kitchen,Decor,Prestige,20490.0,4.4,2022-05-11
1229,Home & Kitchen,Cookware,Milton,13190.0,4.7,2023-06-21
1230,Beauty,Skincare,L'Oreal,3270.0,3.3,2022-11-01
1231,Beauty,Fragrances,L'Oreal,560.0,3.5,2023-06-29
1232,Beauty,Haircare,Mamaearth,2840.0,3.6,2022-04-02
1233,Books,Fiction,HarperCollins,570.0,3.2,2022-05-31
1234,Grocery,Dairy,Amul,190.0,3.0,2022-12-27
1235,Sports,Outdoor,Adidas,18170.0,3.8,2022-07-30
1236,Sports,Outdoor,Adidas,12010.0,3.4,2022-12-11
1237,Sports,Footwear,Nike,4180.0,4.0,2022-11-25
1238,Grocery,Beverages,Amul,380.0,4.5,2023-01-12
1239,Fashion,Men Clothing,FabIndia,770.0,3.9,2022-02-02
1240,Electronics,Laptops,Realme,127900.0,2.8,2022-05-30
1241,Books,Children,HarperCollins,440.0,3.6,2022-06-21
1242,Home & Kitchen,Bedding,Pigeon,23880.0,3.3,2022-07-10
1243,Fashion,Women Clothing,Myntra,9200.0,3.8,2022-08-07
1244,Sports,Fitness Equipment,Cosco,13420.0,2.8,2022-04-09
1245,Sports,Fitness Equipment,Nike,12140.0,3.5,2023-06-16
1246,Beauty,Fragrances,Biotique,4850.0,2.9,2023-03-29
1247,Fashion,Women Clothing,FabIndia,3230.0,4.8,2023-04-04
1248,Grocery,Personal Hygiene,Britannia,640.0,3.2,2023-04-26
1249,Sports,Footwear,SG,7390.0,4.9,2022-04-04
1250,Beauty,Fragrances,Lakme,3950.0,4.2,2022-01-24
1251,Sports,Cricket,Cosco,2110.0,3.7,2023-01-10
1252,Books,Comics,Penguin,110.0,3.6,2023-05-18
1253,Grocery,Snacks,Dabur,290.0,3.8,2022-11-04
1254,Home & Kitchen,Bedding,Philips,20720.0,4.9,2023-03-28
1255,Grocery,Personal Hygiene,Tata,750.0,4.5,2022-11-30
